vehicle_id,timestamp,speed,location_coordinates
4,2023-02-03 14:51:00,40,"('54.0502', '-44.2437')"
4,2023-02-03 14:56:00,65,"('59.0502', '-49.2437')"
4,2023-02-03 15:01:00,90,"('64.05019999999999', '-54.2437')"
4,2023-02-03 15:06:00,115,"('69.05019999999999', '-59.2437')"
4,2023-02-03 15:11:00,140,"('74.05019999999999', '-64.24369999999999')"
4,2023-02-03 15:16:00,165,"('79.05019999999999', '-69.24369999999999')"
4,2023-02-03 15:21:00,190,"('53.0502', '-43.2437')"
4,2023-02-03 15:26:00,215,"('58.0502', '-48.2437')"
4,2023-02-03 15:31:00,240,"('63.0502', '-53.2437')"
4,2023-02-03 15:36:00,15,"('68.05019999999999', '-58.2437')"
4,2023-02-03 15:41:00,40,"('73.05019999999999', '-63.2437')"
4,2023-02-03 15:46:00,65,"('78.05019999999999', '-68.24369999999999')"
4,2023-02-03 15:51:00,90,"('52.0502', '-42.2437')"
4,2023-02-03 15:56:00,115,"('57.0502', '-47.2437')"
4,2023-02-03 16:01:00,140,"('62.0502', '-52.2437')"
4,2023-02-03 16:06:00,165,"('67.05019999999999', '-57.2437')"
4,2023-02-03 16:11:00,190,"('72.05019999999999', '-62.2437')"
4,2023-02-03 16:16:00,215,"('77.05019999999999', '-67.24369999999999')"
4,2023-02-03 16:21:00,240,"('51.0502', '-41.2437')"
4,2023-02-03 16:26:00,15,"('56.0502', '-46.2437')"
4,2023-02-03 16:31:00,40,"('61.0502', '-51.2437')"
4,2023-02-03 16:36:00,65,"('66.05019999999999', '-56.2437')"
4,2023-02-03 16:41:00,90,"('71.05019999999999', '-61.2437')"
4,2023-02-03 16:46:00,115,"('76.05019999999999', '-66.24369999999999')"
4,2023-02-03 16:51:00,140,"('50.0502', '-40.2437')"
4,2023-02-03 16:56:00,165,"('55.0502', '-45.2437')"
4,2023-02-03 17:01:00,190,"('60.0502', '-50.2437')"
4,2023-02-03 17:06:00,215,"('65.05019999999999', '-55.2437')"
4,2023-02-03 17:11:00,240,"('70.05019999999999', '-60.2437')"
4,2023-02-03 17:16:00,15,"('75.05019999999999', '-65.24369999999999')"
4,2023-02-03 17:21:00,40,"('80.05019999999999', '-70.24369999999999')"
4,2023-02-03 17:26:00,65,"('54.0502', '-44.2437')"
4,2023-02-03 17:31:00,90,"('59.0502', '-49.2437')"
4,2023-02-03 17:36:00,115,"('64.05019999999999', '-54.2437')"
4,2023-02-03 17:41:00,140,"('69.05019999999999', '-59.2437')"
4,2023-02-03 17:46:00,165,"('74.05019999999999', '-64.24369999999999')"
4,2023-02-03 17:51:00,190,"('79.05019999999999', '-69.24369999999999')"
4,2023-02-03 17:56:00,215,"('53.0502', '-43.2437')"
4,2023-02-03 18:01:00,240,"('58.0502', '-48.2437')"
4,2023-02-03 18:06:00,15,"('63.0502', '-53.2437')"
4,2023-02-03 18:11:00,40,"('68.05019999999999', '-58.2437')"
4,2023-02-03 18:16:00,65,"('73.05019999999999', '-63.2437')"
4,2023-02-03 18:21:00,90,"('78.05019999999999', '-68.24369999999999')"
4,2023-02-03 18:26:00,115,"('52.0502', '-42.2437')"
4,2023-02-03 18:31:00,140,"('57.0502', '-47.2437')"
4,2023-02-03 18:36:00,165,"('62.0502', '-52.2437')"
4,2023-02-03 18:41:00,190,"('67.05019999999999', '-57.2437')"
4,2023-02-03 18:46:00,215,"('72.05019999999999', '-62.2437')"
4,2023-02-03 18:51:00,240,"('77.05019999999999', '-67.24369999999999')"
4,2023-02-03 18:56:00,15,"('51.0502', '-41.2437')"
4,2023-02-03 19:01:00,40,"('56.0502', '-46.2437')"
4,2023-02-03 19:06:00,65,"('61.0502', '-51.2437')"
4,2023-02-03 19:11:00,90,"('66.05019999999999', '-56.2437')"
4,2023-02-03 19:16:00,115,"('71.05019999999999', '-61.2437')"
4,2023-02-03 19:21:00,140,"('76.05019999999999', '-66.24369999999999')"
4,2023-02-03 19:26:00,165,"('50.0502', '-40.2437')"
4,2023-02-03 19:31:00,190,"('55.0502', '-45.2437')"
4,2023-02-03 19:36:00,215,"('60.0502', '-50.2437')"
4,2023-02-03 19:41:00,240,"('65.05019999999999', '-55.2437')"
4,2023-02-03 19:46:00,15,"('70.05019999999999', '-60.2437')"
4,2023-02-03 19:51:00,40,"('75.05019999999999', '-65.24369999999999')"
4,2023-02-03 19:56:00,65,"('80.05019999999999', '-70.24369999999999')"
4,2023-02-03 20:01:00,90,"('54.0502', '-44.2437')"
4,2023-02-03 20:06:00,115,"('59.0502', '-49.2437')"
4,2023-02-03 20:11:00,140,"('64.05019999999999', '-54.2437')"
4,2023-02-03 20:16:00,165,"('69.05019999999999', '-59.2437')"
4,2023-02-03 20:21:00,190,"('74.05019999999999', '-64.24369999999999')"
4,2023-02-03 20:26:00,215,"('79.05019999999999', '-69.24369999999999')"
4,2023-02-03 20:31:00,240,"('53.0502', '-43.2437')"
4,2023-02-03 20:36:00,15,"('58.0502', '-48.2437')"
4,2023-02-03 20:41:00,40,"('63.0502', '-53.2437')"
4,2023-02-03 20:46:00,65,"('68.05019999999999', '-58.2437')"
4,2023-02-03 20:51:00,90,"('73.05019999999999', '-63.2437')"
4,2023-02-03 20:56:00,115,"('78.05019999999999', '-68.24369999999999')"
4,2023-02-03 21:01:00,140,"('52.0502', '-42.2437')"
4,2023-02-03 21:06:00,165,"('57.0502', '-47.2437')"
4,2023-02-03 21:11:00,190,"('62.0502', '-52.2437')"
4,2023-02-03 21:16:00,215,"('67.05019999999999', '-57.2437')"
4,2023-02-03 21:21:00,240,"('72.05019999999999', '-62.2437')"
4,2023-02-03 21:26:00,15,"('77.05019999999999', '-67.24369999999999')"
4,2023-02-03 21:31:00,40,"('51.0502', '-41.2437')"
4,2023-02-03 21:36:00,65,"('56.0502', '-46.2437')"
4,2023-02-03 21:41:00,90,"('61.0502', '-51.2437')"
4,2023-02-03 21:46:00,115,"('66.05019999999999', '-56.2437')"
4,2023-02-03 21:51:00,140,"('71.05019999999999', '-61.2437')"
4,2023-02-03 21:56:00,165,"('76.05019999999999', '-66.24369999999999')"
4,2023-02-03 22:01:00,190,"('50.0502', '-40.2437')"
4,2023-02-03 22:06:00,215,"('55.0502', '-45.2437')"
4,2023-02-03 22:11:00,240,"('60.0502', '-50.2437')"
4,2023-02-03 22:16:00,15,"('65.05019999999999', '-55.2437')"
4,2023-02-03 22:21:00,40,"('70.05019999999999', '-60.2437')"
4,2023-02-03 22:26:00,65,"('75.05019999999999', '-65.24369999999999')"
4,2023-02-03 22:31:00,90,"('80.05019999999999', '-70.24369999999999')"
4,2023-02-03 22:36:00,115,"('54.0502', '-44.2437')"
4,2023-02-03 22:41:00,140,"('59.0502', '-49.2437')"
4,2023-02-03 22:46:00,165,"('64.05019999999999', '-54.2437')"
4,2023-02-03 22:51:00,190,"('69.05019999999999', '-59.2437')"
4,2023-02-03 22:56:00,215,"('74.05019999999999', '-64.24369999999999')"
4,2023-02-03 23:01:00,240,"('79.05019999999999', '-69.24369999999999')"
4,2023-02-03 23:06:00,15,"('53.0502', '-43.2437')"
4,2023-02-03 23:11:00,40,"('58.0502', '-48.2437')"
4,2023-02-03 23:16:00,65,"('63.0502', '-53.2437')"
4,2023-02-03 23:21:00,90,"('68.05019999999999', '-58.2437')"
4,2023-02-03 23:26:00,115,"('73.05019999999999', '-63.2437')"
4,2023-02-03 23:31:00,140,"('78.05019999999999', '-68.24369999999999')"
4,2023-02-03 23:36:00,165,"('52.0502', '-42.2437')"
4,2023-02-03 23:41:00,190,"('57.0502', '-47.2437')"
4,2023-02-03 23:46:00,215,"('62.0502', '-52.2437')"
4,2023-02-03 23:51:00,240,"('67.05019999999999', '-57.2437')"
4,2023-02-03 23:56:00,15,"('72.05019999999999', '-62.2437')"
4,2023-02-04 00:01:00,40,"('77.05019999999999', '-67.24369999999999')"
4,2023-02-04 00:06:00,65,"('51.0502', '-41.2437')"
4,2023-02-04 00:11:00,90,"('56.0502', '-46.2437')"
4,2023-02-04 00:16:00,115,"('61.0502', '-51.2437')"
4,2023-02-04 00:21:00,140,"('66.05019999999999', '-56.2437')"
4,2023-02-04 00:26:00,165,"('71.05019999999999', '-61.2437')"
4,2023-02-04 00:31:00,190,"('76.05019999999999', '-66.24369999999999')"
4,2023-02-04 00:36:00,215,"('50.0502', '-40.2437')"
4,2023-02-04 00:41:00,240,"('55.0502', '-45.2437')"
4,2023-02-04 00:46:00,15,"('60.0502', '-50.2437')"
4,2023-02-04 00:51:00,40,"('65.05019999999999', '-55.2437')"
4,2023-02-04 00:56:00,65,"('70.05019999999999', '-60.2437')"
4,2023-02-04 01:01:00,90,"('75.05019999999999', '-65.24369999999999')"
4,2023-02-04 01:06:00,115,"('80.05019999999999', '-70.24369999999999')"
4,2023-02-04 01:11:00,140,"('54.0502', '-44.2437')"
4,2023-02-04 01:16:00,165,"('59.0502', '-49.2437')"
4,2023-02-04 01:21:00,190,"('64.05019999999999', '-54.2437')"
4,2023-02-04 01:26:00,215,"('69.05019999999999', '-59.2437')"
4,2023-02-04 01:31:00,240,"('74.05019999999999', '-64.24369999999999')"
4,2023-02-04 01:36:00,15,"('79.05019999999999', '-69.24369999999999')"
4,2023-02-04 01:41:00,40,"('53.0502', '-43.2437')"
4,2023-02-04 01:46:00,65,"('58.0502', '-48.2437')"
4,2023-02-04 01:51:00,90,"('63.0502', '-53.2437')"
4,2023-02-04 01:56:00,115,"('68.05019999999999', '-58.2437')"
4,2023-02-04 02:01:00,140,"('73.05019999999999', '-63.2437')"
4,2023-02-04 02:06:00,165,"('78.05019999999999', '-68.24369999999999')"
4,2023-02-04 02:11:00,190,"('52.0502', '-42.2437')"
4,2023-02-04 02:16:00,215,"('57.0502', '-47.2437')"
4,2023-02-04 02:21:00,240,"('62.0502', '-52.2437')"
4,2023-02-04 02:26:00,15,"('67.05019999999999', '-57.2437')"
4,2023-02-04 02:31:00,40,"('72.05019999999999', '-62.2437')"
4,2023-02-04 02:36:00,65,"('77.05019999999999', '-67.24369999999999')"
4,2023-02-04 02:41:00,90,"('51.0502', '-41.2437')"
4,2023-02-04 02:46:00,115,"('56.0502', '-46.2437')"
4,2023-02-04 02:51:00,140,"('61.0502', '-51.2437')"
4,2023-02-04 02:56:00,165,"('66.05019999999999', '-56.2437')"
4,2023-02-04 03:01:00,190,"('71.05019999999999', '-61.2437')"
4,2023-02-04 03:06:00,215,"('76.05019999999999', '-66.24369999999999')"
4,2023-02-04 03:11:00,240,"('50.0502', '-40.2437')"
4,2023-02-04 03:16:00,15,"('55.0502', '-45.2437')"
4,2023-02-04 03:21:00,40,"('60.0502', '-50.2437')"
4,2023-02-04 03:26:00,65,"('65.05019999999999', '-55.2437')"
4,2023-02-04 03:31:00,90,"('70.05019999999999', '-60.2437')"
4,2023-02-04 03:36:00,115,"('75.05019999999999', '-65.24369999999999')"
4,2023-02-04 03:41:00,140,"('80.05019999999999', '-70.24369999999999')"
4,2023-02-04 03:46:00,165,"('54.0502', '-44.2437')"
4,2023-02-04 03:51:00,190,"('59.0502', '-49.2437')"
4,2023-02-04 03:56:00,215,"('64.05019999999999', '-54.2437')"
4,2023-02-04 04:01:00,240,"('69.05019999999999', '-59.2437')"
4,2023-02-04 04:06:00,15,"('74.05019999999999', '-64.24369999999999')"
4,2023-02-04 04:11:00,40,"('79.05019999999999', '-69.24369999999999')"
4,2023-02-04 04:16:00,65,"('53.0502', '-43.2437')"
4,2023-02-04 04:21:00,90,"('58.0502', '-48.2437')"
4,2023-02-04 04:26:00,115,"('63.0502', '-53.2437')"
4,2023-02-04 04:31:00,140,"('68.05019999999999', '-58.2437')"
4,2023-02-04 04:36:00,165,"('73.05019999999999', '-63.2437')"
4,2023-02-04 04:41:00,190,"('78.05019999999999', '-68.24369999999999')"
4,2023-02-04 04:46:00,215,"('52.0502', '-42.2437')"
4,2023-02-04 04:51:00,240,"('57.0502', '-47.2437')"
4,2023-02-04 04:56:00,15,"('62.0502', '-52.2437')"
4,2023-02-04 05:01:00,40,"('67.05019999999999', '-57.2437')"
4,2023-02-04 05:06:00,65,"('72.05019999999999', '-62.2437')"
4,2023-02-04 05:11:00,90,"('77.05019999999999', '-67.24369999999999')"
4,2023-02-04 05:16:00,115,"('51.0502', '-41.2437')"
4,2023-02-04 05:21:00,140,"('56.0502', '-46.2437')"
4,2023-02-04 05:26:00,165,"('61.0502', '-51.2437')"
4,2023-02-04 05:31:00,190,"('66.05019999999999', '-56.2437')"
4,2023-02-04 05:36:00,215,"('71.05019999999999', '-61.2437')"
4,2023-02-04 05:41:00,240,"('76.05019999999999', '-66.24369999999999')"
4,2023-02-04 05:46:00,15,"('50.0502', '-40.2437')"
4,2023-02-04 05:51:00,40,"('55.0502', '-45.2437')"
4,2023-02-04 05:56:00,65,"('60.0502', '-50.2437')"
4,2023-02-04 06:01:00,90,"('65.05019999999999', '-55.2437')"
4,2023-02-04 06:06:00,115,"('70.05019999999999', '-60.2437')"
4,2023-02-04 06:11:00,140,"('75.05019999999999', '-65.24369999999999')"
4,2023-02-04 06:16:00,165,"('80.05019999999999', '-70.24369999999999')"
4,2023-02-04 06:21:00,190,"('54.0502', '-44.2437')"
4,2023-02-04 06:26:00,215,"('59.0502', '-49.2437')"
4,2023-02-04 06:31:00,240,"('64.05019999999999', '-54.2437')"
4,2023-02-04 06:36:00,15,"('69.05019999999999', '-59.2437')"
4,2023-02-04 06:41:00,40,"('74.05019999999999', '-64.24369999999999')"
4,2023-02-04 06:46:00,65,"('79.05019999999999', '-69.24369999999999')"
4,2023-02-04 06:51:00,90,"('53.0502', '-43.2437')"
4,2023-02-04 06:56:00,115,"('58.0502', '-48.2437')"
4,2023-02-04 07:01:00,140,"('63.0502', '-53.2437')"
4,2023-02-04 07:06:00,165,"('68.05019999999999', '-58.2437')"
4,2023-02-04 07:11:00,190,"('73.05019999999999', '-63.2437')"
4,2023-02-04 07:16:00,215,"('78.05019999999999', '-68.24369999999999')"
4,2023-02-04 07:21:00,240,"('52.0502', '-42.2437')"
4,2023-02-04 07:26:00,15,"('57.0502', '-47.2437')"
4,2023-02-04 07:31:00,40,"('62.0502', '-52.2437')"
4,2023-02-04 07:36:00,65,"('67.05019999999999', '-57.2437')"
4,2023-02-04 07:41:00,90,"('72.05019999999999', '-62.2437')"
4,2023-02-04 07:46:00,115,"('77.05019999999999', '-67.24369999999999')"
4,2023-02-04 07:51:00,140,"('51.0502', '-41.2437')"
4,2023-02-04 07:56:00,165,"('56.0502', '-46.2437')"
4,2023-02-04 08:01:00,190,"('61.0502', '-51.2437')"
4,2023-02-04 08:06:00,215,"('66.05019999999999', '-56.2437')"
4,2023-02-04 08:11:00,240,"('71.05019999999999', '-61.2437')"
4,2023-02-04 08:16:00,15,"('76.05019999999999', '-66.24369999999999')"
4,2023-02-04 08:21:00,40,"('50.0502', '-40.2437')"
4,2023-02-04 08:26:00,65,"('55.0502', '-45.2437')"
4,2023-02-04 08:31:00,90,"('60.0502', '-50.2437')"
4,2023-02-04 08:36:00,115,"('65.05019999999999', '-55.2437')"
4,2023-02-04 08:41:00,140,"('70.05019999999999', '-60.2437')"
4,2023-02-04 08:46:00,165,"('75.05019999999999', '-65.24369999999999')"
4,2023-02-04 08:51:00,190,"('80.05019999999999', '-70.24369999999999')"
4,2023-02-04 08:56:00,215,"('54.0502', '-44.2437')"
4,2023-02-04 09:01:00,240,"('59.0502', '-49.2437')"
4,2023-02-04 09:06:00,15,"('64.05019999999999', '-54.2437')"
4,2023-02-04 09:11:00,40,"('69.05019999999999', '-59.2437')"
4,2023-02-04 09:16:00,65,"('74.05019999999999', '-64.24369999999999')"
4,2023-02-04 09:21:00,90,"('79.05019999999999', '-69.24369999999999')"
4,2023-02-04 09:26:00,115,"('53.0502', '-43.2437')"
4,2023-02-04 09:31:00,140,"('58.0502', '-48.2437')"
4,2023-02-04 09:36:00,165,"('63.0502', '-53.2437')"
4,2023-02-04 09:41:00,190,"('68.05019999999999', '-58.2437')"
4,2023-02-04 09:46:00,215,"('73.05019999999999', '-63.2437')"
4,2023-02-04 09:51:00,240,"('78.05019999999999', '-68.24369999999999')"
4,2023-02-04 09:56:00,15,"('52.0502', '-42.2437')"
4,2023-02-04 10:01:00,40,"('57.0502', '-47.2437')"
4,2023-02-04 10:06:00,65,"('62.0502', '-52.2437')"
4,2023-02-04 10:11:00,90,"('67.05019999999999', '-57.2437')"
4,2023-02-04 10:16:00,115,"('72.05019999999999', '-62.2437')"
4,2023-02-04 10:21:00,140,"('77.05019999999999', '-67.24369999999999')"
4,2023-02-04 10:26:00,165,"('51.0502', '-41.2437')"
4,2023-02-04 10:31:00,190,"('56.0502', '-46.2437')"
4,2023-02-04 10:36:00,215,"('61.0502', '-51.2437')"
4,2023-02-04 10:41:00,240,"('66.05019999999999', '-56.2437')"
4,2023-02-04 10:46:00,15,"('71.05019999999999', '-61.2437')"
4,2023-02-04 10:51:00,40,"('76.05019999999999', '-66.24369999999999')"
4,2023-02-04 10:56:00,65,"('50.0502', '-40.2437')"
4,2023-02-04 11:01:00,90,"('55.0502', '-45.2437')"
4,2023-02-04 11:06:00,115,"('60.0502', '-50.2437')"
4,2023-02-04 11:11:00,140,"('65.05019999999999', '-55.2437')"
4,2023-02-04 11:16:00,165,"('70.05019999999999', '-60.2437')"
4,2023-02-04 11:21:00,190,"('75.05019999999999', '-65.24369999999999')"
4,2023-02-04 11:26:00,215,"('80.05019999999999', '-70.24369999999999')"
4,2023-02-04 11:31:00,240,"('54.0502', '-44.2437')"
4,2023-02-04 11:36:00,15,"('59.0502', '-49.2437')"
4,2023-02-04 11:41:00,40,"('64.05019999999999', '-54.2437')"
4,2023-02-04 11:46:00,65,"('69.05019999999999', '-59.2437')"
4,2023-02-04 11:51:00,90,"('74.05019999999999', '-64.24369999999999')"
4,2023-02-04 11:56:00,115,"('79.05019999999999', '-69.24369999999999')"
4,2023-02-04 12:01:00,140,"('53.0502', '-43.2437')"
4,2023-02-04 12:06:00,165,"('58.0502', '-48.2437')"
4,2023-02-04 12:11:00,190,"('63.0502', '-53.2437')"
4,2023-02-04 12:16:00,215,"('68.05019999999999', '-58.2437')"
4,2023-02-04 12:21:00,240,"('73.05019999999999', '-63.2437')"
4,2023-02-04 12:26:00,15,"('78.05019999999999', '-68.24369999999999')"
4,2023-02-04 12:31:00,40,"('52.0502', '-42.2437')"
4,2023-02-04 12:36:00,65,"('57.0502', '-47.2437')"
4,2023-02-04 12:41:00,90,"('62.0502', '-52.2437')"
4,2023-02-04 12:46:00,115,"('67.05019999999999', '-57.2437')"
4,2023-02-04 12:51:00,140,"('72.05019999999999', '-62.2437')"
4,2023-02-04 12:56:00,165,"('77.05019999999999', '-67.24369999999999')"
4,2023-02-04 13:01:00,190,"('51.0502', '-41.2437')"
4,2023-02-04 13:06:00,215,"('56.0502', '-46.2437')"
4,2023-02-04 13:11:00,240,"('61.0502', '-51.2437')"
4,2023-02-04 13:16:00,15,"('66.05019999999999', '-56.2437')"
4,2023-02-04 13:21:00,40,"('71.05019999999999', '-61.2437')"
4,2023-02-04 13:26:00,65,"('76.05019999999999', '-66.24369999999999')"
4,2023-02-04 13:31:00,90,"('50.0502', '-40.2437')"
4,2023-02-04 13:36:00,115,"('55.0502', '-45.2437')"
4,2023-02-04 13:41:00,140,"('60.0502', '-50.2437')"
4,2023-02-04 13:46:00,165,"('65.05019999999999', '-55.2437')"
4,2023-02-04 13:51:00,190,"('70.05019999999999', '-60.2437')"
4,2023-02-04 13:56:00,215,"('75.05019999999999', '-65.24369999999999')"
4,2023-02-04 14:01:00,240,"('80.05019999999999', '-70.24369999999999')"
5,2023-02-01 19:27:00,20,"('54.0502', '-44.2437')"
5,2023-02-01 19:32:00,45,"('59.0502', '-49.2437')"
5,2023-02-01 19:37:00,70,"('64.05019999999999', '-54.2437')"
5,2023-02-01 19:42:00,95,"('69.05019999999999', '-59.2437')"
5,2023-02-01 19:47:00,120,"('74.05019999999999', '-64.24369999999999')"
5,2023-02-01 19:52:00,145,"('79.05019999999999', '-69.24369999999999')"
5,2023-02-01 19:57:00,170,"('53.0502', '-43.2437')"
5,2023-02-01 20:02:00,195,"('58.0502', '-48.2437')"
5,2023-02-01 20:07:00,220,"('63.0502', '-53.2437')"
5,2023-02-01 20:12:00,245,"('68.05019999999999', '-58.2437')"
5,2023-02-01 20:17:00,20,"('73.05019999999999', '-63.2437')"
5,2023-02-01 20:22:00,45,"('78.05019999999999', '-68.24369999999999')"
5,2023-02-01 20:27:00,70,"('52.0502', '-42.2437')"
5,2023-02-01 20:32:00,95,"('57.0502', '-47.2437')"
5,2023-02-01 20:37:00,120,"('62.0502', '-52.2437')"
5,2023-02-01 20:42:00,145,"('67.05019999999999', '-57.2437')"
5,2023-02-01 20:47:00,170,"('72.05019999999999', '-62.2437')"
5,2023-02-01 20:52:00,195,"('77.05019999999999', '-67.24369999999999')"
5,2023-02-01 20:57:00,220,"('51.0502', '-41.2437')"
5,2023-02-01 21:02:00,245,"('56.0502', '-46.2437')"
5,2023-02-01 21:07:00,20,"('61.0502', '-51.2437')"
5,2023-02-01 21:12:00,45,"('66.05019999999999', '-56.2437')"
5,2023-02-01 21:17:00,70,"('71.05019999999999', '-61.2437')"
5,2023-02-01 21:22:00,95,"('76.05019999999999', '-66.24369999999999')"
5,2023-02-01 21:27:00,120,"('50.0502', '-40.2437')"
5,2023-02-01 21:32:00,145,"('55.0502', '-45.2437')"
5,2023-02-01 21:37:00,170,"('60.0502', '-50.2437')"
5,2023-02-01 21:42:00,195,"('65.05019999999999', '-55.2437')"
5,2023-02-01 21:47:00,220,"('70.05019999999999', '-60.2437')"
5,2023-02-01 21:52:00,245,"('75.05019999999999', '-65.24369999999999')"
5,2023-02-01 21:57:00,20,"('80.05019999999999', '-70.24369999999999')"
5,2023-02-01 22:02:00,45,"('54.0502', '-44.2437')"
5,2023-02-01 22:07:00,70,"('59.0502', '-49.2437')"
5,2023-02-01 22:12:00,95,"('64.05019999999999', '-54.2437')"
5,2023-02-01 22:17:00,120,"('69.05019999999999', '-59.2437')"
5,2023-02-01 22:22:00,145,"('74.05019999999999', '-64.24369999999999')"
5,2023-02-01 22:27:00,170,"('79.05019999999999', '-69.24369999999999')"
5,2023-02-01 22:32:00,195,"('53.0502', '-43.2437')"
5,2023-02-01 22:37:00,220,"('58.0502', '-48.2437')"
5,2023-02-01 22:42:00,245,"('63.0502', '-53.2437')"
5,2023-02-01 22:47:00,20,"('68.05019999999999', '-58.2437')"
5,2023-02-01 22:52:00,45,"('73.05019999999999', '-63.2437')"
5,2023-02-01 22:57:00,70,"('78.05019999999999', '-68.24369999999999')"
5,2023-02-01 23:02:00,95,"('52.0502', '-42.2437')"
5,2023-02-01 23:07:00,120,"('57.0502', '-47.2437')"
5,2023-02-01 23:12:00,145,"('62.0502', '-52.2437')"
5,2023-02-01 23:17:00,170,"('67.05019999999999', '-57.2437')"
5,2023-02-01 23:22:00,195,"('72.05019999999999', '-62.2437')"
5,2023-02-01 23:27:00,220,"('77.05019999999999', '-67.24369999999999')"
5,2023-02-01 23:32:00,245,"('51.0502', '-41.2437')"
5,2023-02-01 23:37:00,20,"('56.0502', '-46.2437')"
5,2023-02-01 23:42:00,45,"('61.0502', '-51.2437')"
5,2023-02-01 23:47:00,70,"('66.05019999999999', '-56.2437')"
5,2023-02-01 23:52:00,95,"('71.05019999999999', '-61.2437')"
5,2023-02-01 23:57:00,120,"('76.05019999999999', '-66.24369999999999')"
5,2023-02-02 00:02:00,145,"('50.0502', '-40.2437')"
5,2023-02-02 00:07:00,170,"('55.0502', '-45.2437')"
5,2023-02-02 00:12:00,195,"('60.0502', '-50.2437')"
5,2023-02-02 00:17:00,220,"('65.05019999999999', '-55.2437')"
5,2023-02-02 00:22:00,245,"('70.05019999999999', '-60.2437')"
5,2023-02-02 00:27:00,20,"('75.05019999999999', '-65.24369999999999')"
5,2023-02-02 00:32:00,45,"('80.05019999999999', '-70.24369999999999')"
5,2023-02-02 00:37:00,70,"('54.0502', '-44.2437')"
5,2023-02-02 00:42:00,95,"('59.0502', '-49.2437')"
5,2023-02-02 00:47:00,120,"('64.05019999999999', '-54.2437')"
5,2023-02-02 00:52:00,145,"('69.05019999999999', '-59.2437')"
5,2023-02-02 00:57:00,170,"('74.05019999999999', '-64.24369999999999')"
5,2023-02-02 01:02:00,195,"('79.05019999999999', '-69.24369999999999')"
5,2023-02-02 01:07:00,220,"('53.0502', '-43.2437')"
5,2023-02-02 01:12:00,245,"('58.0502', '-48.2437')"
5,2023-02-02 01:17:00,20,"('63.0502', '-53.2437')"
5,2023-02-02 01:22:00,45,"('68.05019999999999', '-58.2437')"
5,2023-02-02 01:27:00,70,"('73.05019999999999', '-63.2437')"
5,2023-02-02 01:32:00,95,"('78.05019999999999', '-68.24369999999999')"
5,2023-02-02 01:37:00,120,"('52.0502', '-42.2437')"
5,2023-02-02 01:42:00,145,"('57.0502', '-47.2437')"
5,2023-02-02 01:47:00,170,"('62.0502', '-52.2437')"
5,2023-02-02 01:52:00,195,"('67.05019999999999', '-57.2437')"
5,2023-02-02 01:57:00,220,"('72.05019999999999', '-62.2437')"
5,2023-02-02 02:02:00,245,"('77.05019999999999', '-67.24369999999999')"
5,2023-02-02 02:07:00,20,"('51.0502', '-41.2437')"
5,2023-02-02 02:12:00,45,"('56.0502', '-46.2437')"
5,2023-02-02 02:17:00,70,"('61.0502', '-51.2437')"
5,2023-02-02 02:22:00,95,"('66.05019999999999', '-56.2437')"
5,2023-02-02 02:27:00,120,"('71.05019999999999', '-61.2437')"
5,2023-02-02 02:32:00,145,"('76.05019999999999', '-66.24369999999999')"
5,2023-02-02 02:37:00,170,"('50.0502', '-40.2437')"
5,2023-02-02 02:42:00,195,"('55.0502', '-45.2437')"
5,2023-02-02 02:47:00,220,"('60.0502', '-50.2437')"
5,2023-02-02 02:52:00,245,"('65.05019999999999', '-55.2437')"
5,2023-02-02 02:57:00,20,"('70.05019999999999', '-60.2437')"
5,2023-02-02 03:02:00,45,"('75.05019999999999', '-65.24369999999999')"
5,2023-02-02 03:07:00,70,"('80.05019999999999', '-70.24369999999999')"
5,2023-02-02 03:12:00,95,"('54.0502', '-44.2437')"
5,2023-02-02 03:17:00,120,"('59.0502', '-49.2437')"
5,2023-02-02 03:22:00,145,"('64.05019999999999', '-54.2437')"
5,2023-02-02 03:27:00,170,"('69.05019999999999', '-59.2437')"
5,2023-02-02 03:32:00,195,"('74.05019999999999', '-64.24369999999999')"
5,2023-02-02 03:37:00,220,"('79.05019999999999', '-69.24369999999999')"
5,2023-02-02 03:42:00,245,"('53.0502', '-43.2437')"
5,2023-02-02 03:47:00,20,"('58.0502', '-48.2437')"
5,2023-02-02 03:52:00,45,"('63.0502', '-53.2437')"
5,2023-02-02 03:57:00,70,"('68.05019999999999', '-58.2437')"
5,2023-02-02 04:02:00,95,"('73.05019999999999', '-63.2437')"
5,2023-02-02 04:07:00,120,"('78.05019999999999', '-68.24369999999999')"
5,2023-02-02 04:12:00,145,"('52.0502', '-42.2437')"
5,2023-02-02 04:17:00,170,"('57.0502', '-47.2437')"
5,2023-02-02 04:22:00,195,"('62.0502', '-52.2437')"
5,2023-02-02 04:27:00,220,"('67.05019999999999', '-57.2437')"
5,2023-02-02 04:32:00,245,"('72.05019999999999', '-62.2437')"
5,2023-02-02 04:37:00,20,"('77.05019999999999', '-67.24369999999999')"
5,2023-02-02 04:42:00,45,"('51.0502', '-41.2437')"
5,2023-02-02 04:47:00,70,"('56.0502', '-46.2437')"
5,2023-02-02 04:52:00,95,"('61.0502', '-51.2437')"
5,2023-02-02 04:57:00,120,"('66.05019999999999', '-56.2437')"
5,2023-02-02 05:02:00,145,"('71.05019999999999', '-61.2437')"
